# U0 [m]	V0 [m]	Ecart [m]	Altitude [m]
-83.50530416	159.1204643	0.983527686	94.9
-82.78267179	158.3420908	1.062103043	94.9
-82.06003789	157.6749122	0.983527802	94.8
-81.33740383	157.0077338	0.983527854	94.8
-80.69506323	156.3405564	0.926135579	94.8
-79.97243024	155.5621832	1.062103248	94.8
-79.24979574	154.895005	0.983528023	94.8
-78.52716111	154.2278269	0.983528076	94.8
-77.80452763	153.4494539	1.062103405	94.8
-77.08189269	152.7822759	0.983528192	94.8
-76.43955125	152.1150989	0.926135863	94.8
-75.7169173	151.3367262	1.062103561	94.8
-74.99428192	150.6695484	0.98352836	94.8
-74.2716464	150.0023708	0.983528414	94.9
-73.54901196	149.2239983	1.062103718	94.9
-72.82637614	148.5568207	0.983528529	94.9
-72.18403387	147.8896442	0.926136146	94.9
-71.46139895	147.1112719	1.062103874	94.9
-70.73876269	146.4440946	0.983528697	94.9
-70.01612628	145.7769174	0.983528751	94.9
-69.29349089	144.9985453	1.06210403	95
-68.57085418	144.3313683	0.983528866	95
-67.92851107	143.6641921	0.92613643	95
-67.2058752	142.8858203	1.062104186	95
-66.56353182	142.2186443	0.926136526	95
-65.84089563	141.4402726	1.062104293	94.9
-65.11825819	140.7730959	0.983529151	94.9
-64.47591547	139.9947252	1.009190361	94.9
-63.75327773	139.3275487	0.983529266	94.9
-63.11093471	138.549178	1.009190451	94.8
-62.38829668	137.8820017	0.983529382	94.8
-61.66565954	137.1036304	1.062104613	94.8
-61.02331504	136.436455	0.926136913	94.8
-60.30067758	135.6580839	1.062104721	94.8
-59.6583328	134.9909085	0.926137009	94.8
-58.93569404	134.3237325	0.983529665	94.7
-58.29334997	133.5453624	1.009190759	94.7
-57.57071091	132.8781865	0.983529781	94.7
-56.84807266	132.0998158	1.062104984	94.7
-56.2057272	131.4326408	0.926137249	94.7
-55.48308863	130.6542702	1.06210509	94.7
-54.84074288	129.9870954	0.926137345	94.7
-54.118104	129.2087249	1.062105198	94.7
-53.39546405	128.5415495	0.983530128	94.7
-52.75311878	127.7631799	1.009191113	94.7
-52.03047853	127.0960047	0.983530243	94.7
-51.38813296	126.3176352	1.009191202	94.7
-50.66549242	125.6504601	0.983530358	94.7
-50.02314655	124.8720907	1.009191291	94.7
-49.30050572	124.2049158	0.983530475	94.7
-48.57786475	123.5377409	0.983530527	94.7
-47.93551843	122.7593718	1.009191421	94.7
-47.21287716	122.092197	0.983530642	94.7
-46.49023574	121.4250224	0.983530695	94.7
-45.76759495	120.6466529	1.062105831	94.7
-45.04495323	119.9794784	0.98353081	94.8
-44.32231137	119.312304	0.983530864	94.8
-43.59966936	118.6451296	0.983530918	94.8
-42.87702721	117.9779554	0.983530971	94.8
-42.15438562	117.1995863	1.062106085	94.7
-41.43174316	116.5324122	0.983531085	94.7
-40.70910056	115.8652382	0.98353114	94.7
-39.98645782	115.1980642	0.983531193	94.7
-39.26381493	114.5308903	0.983531246	94.7
-38.54117254	113.7525216	1.06210634	94.7
-37.81852935	113.0853479	0.983531362	94.7
-37.09588601	112.4181743	0.983531414	94.7
-36.37324253	111.7510007	0.983531468	94.6
-35.65059891	111.0838273	0.983531521	94.6
-35.00824987	110.3054594	1.009192187	94.6
-34.28560595	109.638286	0.983531637	94.6
-33.56296189	108.9711128	0.98353169	94.6
-32.84031768	108.3039396	0.983531744	94.5
-32.11767332	107.6367665	0.983531796	94.5
-31.39502935	106.8583986	1.062106849	94.5
-30.67238469	106.1912257	0.983531912	94.5
-29.94973989	105.5240528	0.983531965	94.5
-29.22709494	104.85688	0.983532019	94.5
-28.50444985	104.1897073	0.983532072	94.5
-27.78180508	103.4113398	1.062107104	94.5
-27.05915968	102.7441673	0.983532187	94.5
-26.33651414	102.0769948	0.98353224	94.5
-25.61386846	101.4098224	0.983532294	94.4
-24.89122263	100.7426501	0.983532347	94.4
-24.16857706	99.96428297	1.06210736	94.5
-23.44593093	99.29711082	0.983532462	94.5
-22.72328465	98.62993875	0.983532516	94.5
-22.00063823	97.96276676	0.983532569	94.5
-21.27799166	97.29559485	0.983532623	94.5
-20.5553453	96.51722809	1.062107614	94.5
-19.83269843	95.85005634	0.983532738	94.5
-19.11005141	95.18288466	0.983532791	94.5
-18.4676986	94.51571329	0.926139722	94.5
-17.7450513	93.84854176	0.983532898	94.5
-17.02240415	93.07017538	1.062107869	94.5
-16.29975655	92.40300401	0.983533013	94.5
-15.57710881	91.73583272	0.983533066	94.5
-14.85446092	91.06866151	0.98353312	94.5
-14.13181289	90.40149037	0.983533173	94.4
-13.40916493	89.62312439	1.062108124	94.4
-12.6865166	88.95595341	0.983533288	94.4
-11.96386812	88.28878251	0.983533341	94.4
-11.2412195	87.62161169	0.983533395	94.4
-10.51857073	86.95444095	0.983533448	94.4
-9.795921975	86.17607536	1.062108379	94.4
-9.073272904	85.50890478	0.983533564	94.3
-8.350623687	84.84173427	0.983533616	94.3
-7.627974325	84.17456384	0.983533669	94.3
-6.905324819	83.50739349	0.983533723	94.3
-6.182675271	82.7290283	1.062108633	94.3
-5.460025462	82.0618581	0.983533839	94.2
-4.737375509	81.39468799	0.983533892	94.2
-4.01472541	80.72751795	0.983533946	94.2
-3.292075167	80.060348	0.983533998	94.1
-2.569424821	79.28198319	1.062108888	94.1
-1.846774275	78.61481339	0.983534114	94.1
-1.204418127	77.94764368	0.926140832	94
-0.481767299	77.28047403	0.98353422	94
0.321178232	76.61330446	1.043952469	94
0.963534807	75.83494004	1.009194307	94
1.766480657	75.16777064	1.043952604	94
2.489132085	74.50060132	0.983534443	94
3.211783658	73.83343207	0.983534495	94
3.934435375	73.16626289	0.983534548	94.1
4.576792707	72.38789882	1.009194518	94.1
5.299444719	71.72072979	0.983534665	94.1
6.022096976	70.94236592	1.062109505	94.1
6.664454655	70.27519698	0.926141346	94.1
7.38710723	69.49683325	1.062109612	94.1
8.02946532	68.71846951	1.009194744	94.2
8.752118077	68.05130086	0.983534957	94.2
9.394476466	67.27293725	1.009194833	94.2
10.11712952	66.60576875	0.983535073	94.2
10.75948821	65.82740528	1.009194921	94.3
11.48214155	65.16023692	0.983535188	94.3
12.12450054	64.38187358	1.00919501	94.3
12.84715418	63.71470538	0.983535304	94.3
13.56980819	62.93634232	1.062110098	94.4
14.21216764	62.15797918	1.009195146	94.4
14.93482173	61.4908112	0.983535481	94.4
15.57718147	60.71244819	1.009195237	94.5
16.29983586	60.04528036	0.983535596	94.5
16.9421959	59.26691748	1.009195325	94.6
17.66485058	58.5997498	0.983535712	94.6
18.30721093	57.82138705	1.009195413	94.6
19.02986622	57.0430246	1.062110533	94.7
19.67222654	56.3758569	0.926142278	94.7
20.39488215	55.59749459	1.062110639	94.8
21.03724275	54.93032704	0.926142374	94.8
21.75989868	54.15196487	1.062110747	94.9
22.40225956	53.48479745	0.92614247	94.9
23.1249158	52.70643543	1.062110853	94.9
23.84757181	52.03926843	0.983536236	94.9
24.48993351	51.26090627	1.009195817	94.9
25.21259024	50.48254449	1.062111018	94.9
25.85495182	49.81537739	0.926142717	94.8
26.57760886	49.03701576	1.062111124	94.8
27.21997072	48.3698488	0.926142814	94.7
27.94262808	47.59148731	1.062111232	94.7
28.58499022	46.92432048	0.926142911	94.6
29.30764789	46.14595913	1.062111338	94.6
29.9500103	45.47879244	0.926143007	94.5
30.6726683	44.70043124	1.062111445	94.5
31.31503151	43.92206975	1.009196269	94.5
32.0376893	43.25490363	0.983536936	94.4
32.76034778	42.47654267	1.062111611	94.4
33.40271089	41.8093763	0.926143252	94.4
34.12536968	41.03101548	1.062111717	94.3
34.76773307	40.36384925	0.926143349	94.3
35.49039219	39.58548858	1.062111823	94.3
36.13275585	38.91832248	0.926143447	94.2
36.85541528	38.13996196	1.062111931	94.2
37.49777985	37.36160107	1.009196671	94.2
38.22043897	36.69443562	0.983537461	94.2
38.86280384	35.91607486	1.009196761	94.1
39.58546325	35.24890956	0.983537576	94.1
40.22782842	34.47054893	1.00919685	94.1
40.95048813	33.80338378	0.983537691	94.1
41.59285359	33.02502328	1.009196938	94.1
42.3155136	32.35785828	0.983537807	94
43.03817446	31.57949843	1.062112416	94
43.68054039	30.80113813	1.009197074	94
44.40320084	30.13397336	0.983537985	94
45.04556707	29.35561319	1.009197164	94
45.76822781	28.68844856	0.983538099	94
46.41059434	27.91008853	1.009197254	94
47.13325538	27.24292405	0.983538215	94
47.7756222	26.46456415	1.009197342	94
48.49828354	25.79739982	0.983538331	94
49.14065066	25.01904005	1.00919743	94
49.86331229	24.35187587	0.983538446	94
50.58597491	23.57351684	1.062113007	94
51.22834164	22.9063522	0.92614452	94
51.95100457	22.12799331	1.062113114	94
52.59337158	21.4608288	0.926144615	94
53.31603483	20.68247007	1.062113222	94
54.03869735	20.01530634	0.983538792	94
54.68106568	19.23694711	1.009197786	94
55.40372849	18.56978353	0.983538908	94
56.04609712	17.79142443	1.009197876	94
56.76876023	17.124261	0.983539023	94
57.49142444	16.34590272	1.062113542	94
58.13379256	15.67873874	0.926145004	94
58.85645709	14.90038061	1.062113648	94
59.49882548	14.23321677	0.926145101	94
60.22149033	13.45485878	1.062113757	94
60.863859	12.78769507	0.926145196	94
61.58652417	12.00933724	1.062113863	94
62.1485988	11.23097798	0.960089076	94
62.79096893	10.45261953	1.009198325	94
63.3530449	9.563065448	1.052252756	94
63.91511996	8.784706338	0.960089198	94
64.47719514	8.006347277	0.960089235	94
65.11956694	7.116794124	1.097244887	94
65.68164241	6.338435165	0.960089318	94
66.243718	5.560076253	0.960089356	94
66.88608916	4.781718196	1.009198675	94
67.44816616	3.89216446	1.052253012	94
68.01024217	3.113805697	0.960089478	94
68.57231831	2.335446982	0.960089516	94
69.21469121	1.445894224	1.097245208	94
69.77676763	0.667535611	0.960089599	93.9
70.33884419	-0.110822954	0.960089636	93.9
70.82062656	-1.000377255	1.01164278	93.9
71.06152374	-2.001129025	1.029337435	93.9
71.22212428	-2.89068672	0.90393884	93.9
71.46302159	-3.891438476	1.029337451	94
71.62362343	-4.892191088	1.013557468	94
71.86452087	-5.89294283	1.029337469	94
72.02512281	-6.893695432	1.013557475	94
72.26601918	-7.783252232	0.92159772	94
72.42662123	-8.784004825	1.013557483	94
72.66751893	-9.784756536	1.0293375	94
72.82812109	-10.78550912	1.013557491	94
73.06901893	-11.78626082	1.029337518	94
73.22961997	-12.67581846	0.903938882	94
73.47051794	-13.67657015	1.029337534	94
73.39023333	-14.67732537	1.003970439	94
72.90846913	-15.56689008	1.011643281	94
72.50700047	-16.45645389	0.975961496	94
72.02523601	-17.34601854	1.011643343	94
71.54347143	-18.23558315	1.011643374	94
71.14200243	-19.12514687	0.975961561	94
70.6602376	-20.01471142	1.011643436	94
70.17847264	-20.90427593	1.011643466	94
69.69670755	-21.79384041	1.011643495	94
69.29523809	-22.68340402	0.97596165	94
68.81347275	-23.57296844	1.011643558	94
68.33170729	-24.46253282	1.011643588	94
67.68934785	-25.12970895	0.926147737	94
66.8863967	-25.79688663	1.043961981	94
66.16374119	-26.46406342	0.983542504	94
65.44108553	-27.13124013	0.983542556	94
64.71842973	-27.79841676	0.98354261	94
63.91547796	-28.46559409	1.043962229	94
63.19282186	-29.13277055	0.983542716	94
62.47016561	-29.79994694	0.98354277	94
61.74750922	-30.46712325	0.983542823	94
61.02485269	-31.13429948	0.983542876	94
60.22190014	-31.80147636	1.043962538	94
59.49924331	-32.46865242	0.983542983	94
58.77658633	-33.13582841	0.983543037	94
58.05392921	-33.80300431	0.983543089	94
57.33127194	-34.47018014	0.983543142	94
56.52831862	-35.13735658	1.043962848	94
55.72536514	-35.80453291	1.043962909	94
54.76181599	-36.02693077	0.988882083	94
53.79826677	-36.24932849	0.988882114	94
52.83471838	-36.58292099	1.019661449	94
51.87116902	-36.80531843	0.988882192	94
50.90761959	-37.02771573	0.988882224	94
49.94407094	-37.36130782	1.019661556	94
48.98052137	-37.58370484	0.988882303	94
48.01697173	-37.80610172	0.988882334	94
47.05342282	-38.13969338	1.019661662	94
46.08987304	-38.36208998	0.988882412	94
45.1263232	-38.58448644	0.988882444	94
44.24306998	-38.91807716	0.944149888	94
43.27951999	-39.14047335	0.988882522	94
42.31596994	-39.36286941	0.988882553	94
41.27212387	-39.58526582	1.06727447	94
40.30857166	-39.4740768	0.969946311	94
39.34502015	-39.47408257	0.963551514	94
38.30117204	-39.36289374	1.049753229	94
37.33761991	-39.25170429	0.969946279	94
36.29377187	-39.14051515	1.049753194	94
35.3302204	-39.14052033	0.963551466	94
34.28637241	-39.02933087	1.049753177	94
33.3228204	-38.91814084	0.969946231	94
32.27897248	-38.80695106	1.049753142	94
31.31542106	-38.80695567	0.963551417	94
30.43216407	-38.47337499	0.944149874	94
29.62920162	-37.80620906	1.043963157	94
28.82623982	-37.25023795	0.976653228	94
28.1035736	-36.58307149	0.983543364	94
27.30061162	-35.91590527	1.043962982	94
26.49765024	-35.35993389	0.97665304	94
25.69468856	-34.69276748	1.043962868	94
24.97202336	-34.1367956	0.911783817	94
24.16906199	-33.469629	1.043962755	94
23.36610116	-32.91365724	0.976652797	94
22.5631401	-32.24649045	1.043962641	94
21.76017919	-31.57932357	1.043962579	94
21.03751465	-31.02335126	0.911783549	94
20.23455405	-30.35618419	1.043962465	94.1
19.43159393	-29.80021195	0.976652488	94.1
18.86952082	-29.02184908	0.960091106	94.1
18.30744754	-28.13229124	1.052254498	94.1
17.74537471	-27.35392828	0.960091024	94.1
17.18330172	-26.46437034	1.052254422	94.1
16.62122915	-25.68600729	0.960090941	94.1
16.05915646	-24.79644925	1.052254348	94.1
15.49708417	-24.0180861	0.960090859	94.1
14.93501176	-23.12852797	1.052254271	94.1
14.37293974	-22.35016472	0.960090777	94.1
13.81086762	-21.4606065	1.052254197	94.1
13.24879588	-20.68224316	0.960090694	94.1
12.76701978	-19.79268469	1.011643459	94.1
12.20494829	-19.01432126	0.960090611	94.1
11.64287694	-18.23595778	0.960090572	94.1
11.08080554	-17.34639933	1.052254011	94.1
10.51873446	-16.56803575	0.96009049	94.1
9.956663351	-15.6784772	1.052253936	94.1
9.394592547	-14.90011353	0.960090408	94.1
8.832521726	-14.01055489	1.052253861	94.1
8.350746836	-13.23219103	0.915400103	94
7.788676296	-12.3426323	1.052253785	94
7.226606026	-11.56426844	0.960090243	94
6.744831389	-10.67470954	1.011643143	94
6.182761383	-9.896345596	0.960090162	94
5.620691415	-9.006786683	1.052253634	94
5.058621596	-8.117227722	1.052253593	94.1
4.576847575	-7.338863583	0.91539988	94.1
4.014778038	-6.449304534	1.052253519	94.1
3.452708709	-5.670940363	0.960089951	94.1
2.890639462	-4.781381217	1.052253444	94.2
2.408865937	-4.003016923	0.915399751	94.2
1.846796971	-3.113457689	1.052253369	94.2
1.284728177	-2.335093335	0.960089786	94.3
0.722659503	-1.445534007	1.052253293	94.3
0.240886473	-0.667169556	0.915399624	94.3
-0.321181921	0.222389861	1.052253218	94.4
